particion,EMD,Tiempo,combinacion
e_t,0.0,0.12556299999414477,"['c_t', 'e_t', 'f_t', 'a_t+1', 'c_t+1']"
e_t,0.0,0.12267319999227766,"['c_t', 'e_t', 'f_t', 'a_t+1', 'd_t+1']"
e_t,0.0,0.12239250000857282,"['c_t', 'e_t', 'f_t', 'a_t+1', 'e_t+1']"
e_t,0.0,0.12172320000536274,"['c_t', 'e_t', 'f_t', 'a_t+1', 'f_t+1']"
e_t,0.0,0.12279819999821484,"['c_t', 'e_t', 'f_t', 'b_t+1', 'c_t+1']"
e_t,0.0,0.1487061000079848,"['c_t', 'e_t', 'f_t', 'b_t+1', 'd_t+1']"
e_t,0.0,0.12093299999833107,"['c_t', 'e_t', 'f_t', 'b_t+1', 'e_t+1']"
e_t,0.0,0.12143350001133513,"['c_t', 'e_t', 'f_t', 'b_t+1', 'f_t+1']"
c_t,0.0,0.12204680001013912,"['c_t', 'e_t', 'f_t', 'c_t+1', 'd_t+1']"
c_t,0.0,0.1248838000028627,"['c_t', 'e_t', 'f_t', 'c_t+1', 'e_t+1']"
c_t,0.0,0.12132170000404585,"['c_t', 'e_t', 'f_t', 'c_t+1', 'f_t+1']"
c_t,0.0,0.12304640001093503,"['c_t', 'e_t', 'f_t', 'd_t+1', 'e_t+1']"
c_t,0.0,0.12212139999610372,"['c_t', 'e_t', 'f_t', 'd_t+1', 'f_t+1']"
c_t,0.0,0.12328339999658056,"['c_t', 'e_t', 'f_t', 'e_t+1', 'f_t+1']"
e_t,0.0,0.14100309999776073,"['c_t', 'e_t', 'a_t+1', 'b_t+1', 'c_t+1']"
e_t,0.0,0.13689500000327826,"['c_t', 'e_t', 'a_t+1', 'b_t+1', 'd_t+1']"
e_t,0.0,0.13495970000803936,"['c_t', 'e_t', 'a_t+1', 'b_t+1', 'e_t+1']"
e_t,0.0,0.14000210000085644,"['c_t', 'e_t', 'a_t+1', 'b_t+1', 'f_t+1']"
e_t,0.0,0.1351657999912277,"['c_t', 'e_t', 'a_t+1', 'c_t+1', 'd_t+1']"
e_t,0.0,0.13591289999021683,"['c_t', 'e_t', 'a_t+1', 'c_t+1', 'e_t+1']"
e_t,0.0,0.13867460000619758,"['c_t', 'e_t', 'a_t+1', 'c_t+1', 'f_t+1']"
e_t,0.0,0.1407009999966249,"['c_t', 'e_t', 'a_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.1362197999987984,"['c_t', 'e_t', 'a_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.13666260000900365,"['c_t', 'e_t', 'a_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.13732560000789817,"['c_t', 'e_t', 'b_t+1', 'c_t+1', 'd_t+1']"
e_t,0.0,0.1362347999966005,"['c_t', 'e_t', 'b_t+1', 'c_t+1', 'e_t+1']"
e_t,0.0,0.13633169999229722,"['c_t', 'e_t', 'b_t+1', 'c_t+1', 'f_t+1']"
e_t,0.0,0.13827450000098906,"['c_t', 'e_t', 'b_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.133761000004597,"['c_t', 'e_t', 'b_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.1332304999959888,"['c_t', 'e_t', 'b_t+1', 'e_t+1', 'f_t+1']"
c_t,0.0,0.13588449999224395,"['c_t', 'e_t', 'c_t+1', 'd_t+1', 'e_t+1']"
c_t,0.0,0.13948189999791794,"['c_t', 'e_t', 'c_t+1', 'd_t+1', 'f_t+1']"
c_t,0.0,0.13249180000275373,"['c_t', 'e_t', 'c_t+1', 'e_t+1', 'f_t+1']"
c_t,0.0,0.13574169999628793,"['c_t', 'e_t', 'd_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.13484549999702722,"['c_t', 'f_t', 'a_t+1', 'b_t+1', 'c_t+1']"
f_t,0.0,0.1632265000080224,"['c_t', 'f_t', 'a_t+1', 'b_t+1', 'd_t+1']"
f_t,0.0,0.136767999996664,"['c_t', 'f_t', 'a_t+1', 'b_t+1', 'e_t+1']"
f_t,0.0,0.1372891999926651,"['c_t', 'f_t', 'a_t+1', 'b_t+1', 'f_t+1']"
f_t,0.0,0.13821140000072774,"['c_t', 'f_t', 'a_t+1', 'c_t+1', 'd_t+1']"
f_t,0.0,0.13264609999896493,"['c_t', 'f_t', 'a_t+1', 'c_t+1', 'e_t+1']"
f_t,0.0,0.13793420000001788,"['c_t', 'f_t', 'a_t+1', 'c_t+1', 'f_t+1']"
f_t,0.0,0.14132199999585282,"['c_t', 'f_t', 'a_t+1', 'd_t+1', 'e_t+1']"
f_t,0.0,0.13594979999470524,"['c_t', 'f_t', 'a_t+1', 'd_t+1', 'f_t+1']"
f_t,0.0,0.1396451999899,"['c_t', 'f_t', 'a_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.1357986999937566,"['c_t', 'f_t', 'b_t+1', 'c_t+1', 'd_t+1']"
f_t,0.0,0.16903830000956077,"['c_t', 'f_t', 'b_t+1', 'c_t+1', 'e_t+1']"
f_t,0.0,0.1523697000084212,"['c_t', 'f_t', 'b_t+1', 'c_t+1', 'f_t+1']"
f_t,0.0,0.1398674999945797,"['c_t', 'f_t', 'b_t+1', 'd_t+1', 'e_t+1']"
f_t,0.0,0.13746589999936987,"['c_t', 'f_t', 'b_t+1', 'd_t+1', 'f_t+1']"
f_t,0.0,0.13903659999778029,"['c_t', 'f_t', 'b_t+1', 'e_t+1', 'f_t+1']"
c_t,0.0,0.13841990000219084,"['c_t', 'f_t', 'c_t+1', 'd_t+1', 'e_t+1']"
c_t,0.0,0.13889719999860972,"['c_t', 'f_t', 'c_t+1', 'd_t+1', 'f_t+1']"
c_t,0.0,0.1364183999976376,"['c_t', 'f_t', 'c_t+1', 'e_t+1', 'f_t+1']"
c_t,0.0,0.13418449999880977,"['c_t', 'f_t', 'd_t+1', 'e_t+1', 'f_t+1']"
c_t+1,0.0,0.15913189999992028,"['c_t', 'a_t+1', 'b_t+1', 'c_t+1', 'd_t+1']"
c_t+1,0.0,0.17994620000536088,"['c_t', 'a_t+1', 'b_t+1', 'c_t+1', 'e_t+1']"
c_t+1,0.0,0.1558771000127308,"['c_t', 'a_t+1', 'b_t+1', 'c_t+1', 'f_t+1']"
d_t+1,0.0,0.15999310000916012,"['c_t', 'a_t+1', 'b_t+1', 'd_t+1', 'e_t+1']"
d_t+1,0.0,0.15557620000618044,"['c_t', 'a_t+1', 'b_t+1', 'd_t+1', 'f_t+1']"
e_t+1,0.0,0.16053769999416545,"['c_t', 'a_t+1', 'b_t+1', 'e_t+1', 'f_t+1']"
c_t+1,0.0,0.15780339999764692,"['c_t', 'a_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
c_t+1,0.0,0.1571330000006128,"['c_t', 'a_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
c_t+1,0.0,0.1858693999965908,"['c_t', 'a_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
d_t+1,0.0,0.15753209999820683,"['c_t', 'a_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
c_t+1,0.0,0.1580138999997871,"['c_t', 'b_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
c_t+1,0.0,0.1634249000053387,"['c_t', 'b_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
c_t+1,0.0,0.15912880000541918,"['c_t', 'b_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
d_t+1,0.0,0.15501670000958256,"['c_t', 'b_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
c_t,0.0,0.1549728999962099,"['c_t', 'c_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.12610619999759365,"['d_t', 'e_t', 'f_t', 'a_t+1', 'b_t+1']"
e_t,0.0,0.14403699999093078,"['d_t', 'e_t', 'f_t', 'a_t+1', 'c_t+1']"
e_t,0.0,0.15494730000500567,"['d_t', 'e_t', 'f_t', 'a_t+1', 'd_t+1']"
e_t,0.0,0.14543210000556428,"['d_t', 'e_t', 'f_t', 'a_t+1', 'e_t+1']"
e_t,0.0,0.16550920000008773,"['d_t', 'e_t', 'f_t', 'a_t+1', 'f_t+1']"
d_t,0.0,0.12458039999182802,"['d_t', 'e_t', 'f_t', 'b_t+1', 'c_t+1']"
d_t,0.0,0.1258176999981515,"['d_t', 'e_t', 'f_t', 'b_t+1', 'd_t+1']"
d_t,0.0,0.12423909999779426,"['d_t', 'e_t', 'f_t', 'b_t+1', 'e_t+1']"
d_t,0.0,0.12252669999725185,"['d_t', 'e_t', 'f_t', 'b_t+1', 'f_t+1']"
d_t,0.0,0.1249521999998251,"['d_t', 'e_t', 'f_t', 'c_t+1', 'd_t+1']"
d_t,0.0,0.131197799986694,"['d_t', 'e_t', 'f_t', 'c_t+1', 'e_t+1']"
d_t,0.0,0.13738200000079814,"['d_t', 'e_t', 'f_t', 'c_t+1', 'f_t+1']"
d_t,0.0,0.13368759999866597,"['d_t', 'e_t', 'f_t', 'd_t+1', 'e_t+1']"
d_t,0.0,0.13018089999968652,"['d_t', 'e_t', 'f_t', 'd_t+1', 'f_t+1']"
d_t,0.0,0.13462470000376925,"['d_t', 'e_t', 'f_t', 'e_t+1', 'f_t+1']"
e_t,0.0,0.13592780000180937,"['d_t', 'e_t', 'a_t+1', 'b_t+1', 'c_t+1']"
e_t,0.0,0.1393419000087306,"['d_t', 'e_t', 'a_t+1', 'b_t+1', 'd_t+1']"
e_t,0.0,0.13789169999654405,"['d_t', 'e_t', 'a_t+1', 'b_t+1', 'e_t+1']"
e_t,0.0,0.14074689999688417,"['d_t', 'e_t', 'a_t+1', 'b_t+1', 'f_t+1']"
e_t,0.0,0.14006089999747928,"['d_t', 'e_t', 'a_t+1', 'c_t+1', 'd_t+1']"
e_t,0.0,0.13726600000518374,"['d_t', 'e_t', 'a_t+1', 'c_t+1', 'e_t+1']"
e_t,0.0,0.14212839999527205,"['d_t', 'e_t', 'a_t+1', 'c_t+1', 'f_t+1']"
e_t,0.0,0.14017560001229867,"['d_t', 'e_t', 'a_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.13941840000916272,"['d_t', 'e_t', 'a_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.13687600000412203,"['d_t', 'e_t', 'a_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.1343151999899419,"['d_t', 'e_t', 'b_t+1', 'c_t+1', 'd_t+1']"
d_t,0.0,0.13273569999728352,"['d_t', 'e_t', 'b_t+1', 'c_t+1', 'e_t+1']"
d_t,0.0,0.14097079999919515,"['d_t', 'e_t', 'b_t+1', 'c_t+1', 'f_t+1']"
d_t,0.0,0.13815800000156742,"['d_t', 'e_t', 'b_t+1', 'd_t+1', 'e_t+1']"
d_t,0.0,0.14079510000010487,"['d_t', 'e_t', 'b_t+1', 'd_t+1', 'f_t+1']"
d_t,0.0,0.13455129999783821,"['d_t', 'e_t', 'b_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.13501610000093933,"['d_t', 'e_t', 'c_t+1', 'd_t+1', 'e_t+1']"
d_t,0.0,0.13953790000232402,"['d_t', 'e_t', 'c_t+1', 'd_t+1', 'f_t+1']"
d_t,0.0,0.13900039999862202,"['d_t', 'e_t', 'c_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.138389300002018,"['d_t', 'e_t', 'd_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.14432529998885002,"['d_t', 'f_t', 'a_t+1', 'b_t+1', 'c_t+1']"
f_t,0.0,0.13553769999998622,"['d_t', 'f_t', 'a_t+1', 'b_t+1', 'd_t+1']"
f_t,0.0,0.14554149999457877,"['d_t', 'f_t', 'a_t+1', 'b_t+1', 'e_t+1']"
f_t,0.0,0.1409416000096826,"['d_t', 'f_t', 'a_t+1', 'b_t+1', 'f_t+1']"
f_t,0.0,0.15099850000115111,"['d_t', 'f_t', 'a_t+1', 'c_t+1', 'd_t+1']"
f_t,0.0,0.1396011000033468,"['d_t', 'f_t', 'a_t+1', 'c_t+1', 'e_t+1']"
f_t,0.0,0.1389169000030961,"['d_t', 'f_t', 'a_t+1', 'c_t+1', 'f_t+1']"
f_t,0.0,0.14359420000982936,"['d_t', 'f_t', 'a_t+1', 'd_t+1', 'e_t+1']"
f_t,0.0,0.13730420000501908,"['d_t', 'f_t', 'a_t+1', 'd_t+1', 'f_t+1']"
f_t,0.0,0.1391903000039747,"['d_t', 'f_t', 'a_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.13900310000462923,"['d_t', 'f_t', 'b_t+1', 'c_t+1', 'd_t+1']"
d_t,0.0,0.13873760000569746,"['d_t', 'f_t', 'b_t+1', 'c_t+1', 'e_t+1']"
d_t,0.0,0.13984540000092238,"['d_t', 'f_t', 'b_t+1', 'c_t+1', 'f_t+1']"
d_t,0.0,0.1355042999930447,"['d_t', 'f_t', 'b_t+1', 'd_t+1', 'e_t+1']"
d_t,0.0,0.1702291000110563,"['d_t', 'f_t', 'b_t+1', 'd_t+1', 'f_t+1']"
d_t,0.0,0.1376241999969352,"['d_t', 'f_t', 'b_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.13919739999982994,"['d_t', 'f_t', 'c_t+1', 'd_t+1', 'e_t+1']"
d_t,0.0,0.13517009999486618,"['d_t', 'f_t', 'c_t+1', 'd_t+1', 'f_t+1']"
d_t,0.0,0.13775360000727233,"['d_t', 'f_t', 'c_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.13654439999663737,"['d_t', 'f_t', 'd_t+1', 'e_t+1', 'f_t+1']"
b_t+1,0.0,0.15622079999593552,"['d_t', 'a_t+1', 'b_t+1', 'c_t+1', 'd_t+1']"
b_t+1,0.0,0.15638169999874663,"['d_t', 'a_t+1', 'b_t+1', 'c_t+1', 'e_t+1']"
b_t+1,0.0,0.1599763999984134,"['d_t', 'a_t+1', 'b_t+1', 'c_t+1', 'f_t+1']"
b_t+1,0.0,0.16043630000785924,"['d_t', 'a_t+1', 'b_t+1', 'd_t+1', 'e_t+1']"
b_t+1,0.0,0.15906689999974333,"['d_t', 'a_t+1', 'b_t+1', 'd_t+1', 'f_t+1']"
b_t+1,0.0,0.15763530001277104,"['d_t', 'a_t+1', 'b_t+1', 'e_t+1', 'f_t+1']"
c_t+1,0.0,0.15826209999795537,"['d_t', 'a_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
c_t+1,0.0,0.16070019999460783,"['d_t', 'a_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
c_t+1,0.0,0.15753540000878274,"['d_t', 'a_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
d_t+1,0.0,0.15923999999358784,"['d_t', 'a_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.15534729999490082,"['d_t', 'b_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
d_t,0.0,0.16129730000102427,"['d_t', 'b_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
d_t,0.0,0.1587930000096094,"['d_t', 'b_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.15635580000525806,"['d_t', 'b_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
d_t,0.0,0.15996520000044256,"['d_t', 'c_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.13487270000041462,"['e_t', 'f_t', 'a_t+1', 'b_t+1', 'c_t+1']"
e_t,0.0,0.16547839999839198,"['e_t', 'f_t', 'a_t+1', 'b_t+1', 'd_t+1']"
e_t,0.0,0.13909500000590924,"['e_t', 'f_t', 'a_t+1', 'b_t+1', 'e_t+1']"
e_t,0.0,0.13591680000536144,"['e_t', 'f_t', 'a_t+1', 'b_t+1', 'f_t+1']"
e_t,0.0,0.13637439999729395,"['e_t', 'f_t', 'a_t+1', 'c_t+1', 'd_t+1']"
e_t,0.0,0.13576670001202729,"['e_t', 'f_t', 'a_t+1', 'c_t+1', 'e_t+1']"
e_t,0.0,0.13458150000951719,"['e_t', 'f_t', 'a_t+1', 'c_t+1', 'f_t+1']"
e_t,0.0,0.13904739999270532,"['e_t', 'f_t', 'a_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.1388081999903079,"['e_t', 'f_t', 'a_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.13766770000802353,"['e_t', 'f_t', 'a_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.13740399999369401,"['e_t', 'f_t', 'b_t+1', 'c_t+1', 'd_t+1']"
e_t,0.0,0.1404603999981191,"['e_t', 'f_t', 'b_t+1', 'c_t+1', 'e_t+1']"
e_t,0.0,0.13658369999029674,"['e_t', 'f_t', 'b_t+1', 'c_t+1', 'f_t+1']"
e_t,0.0,0.13666319999902043,"['e_t', 'f_t', 'b_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.13754309999058023,"['e_t', 'f_t', 'b_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.13501969999924768,"['e_t', 'f_t', 'b_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.13414710000506602,"['e_t', 'f_t', 'c_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.14158700000552926,"['e_t', 'f_t', 'c_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.14193699999304954,"['e_t', 'f_t', 'c_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.136276800010819,"['e_t', 'f_t', 'd_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.16169999999692664,"['e_t', 'a_t+1', 'b_t+1', 'c_t+1', 'd_t+1']"
e_t,0.0,0.1608050000068033,"['e_t', 'a_t+1', 'b_t+1', 'c_t+1', 'e_t+1']"
e_t,0.0,0.15486830000008922,"['e_t', 'a_t+1', 'b_t+1', 'c_t+1', 'f_t+1']"
e_t,0.0,0.15829890000168234,"['e_t', 'a_t+1', 'b_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.15532030000758823,"['e_t', 'a_t+1', 'b_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.1591502999945078,"['e_t', 'a_t+1', 'b_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.1557708000036655,"['e_t', 'a_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.1609902000054717,"['e_t', 'a_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.15712689999782015,"['e_t', 'a_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.15618330000143033,"['e_t', 'a_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.15629260000423528,"['e_t', 'b_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
e_t,0.0,0.15887919999659061,"['e_t', 'b_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
e_t,0.0,0.15359889999672305,"['e_t', 'b_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.15964689999236725,"['e_t', 'b_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
e_t,0.0,0.15751509999972768,"['e_t', 'c_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.15558929998951498,"['f_t', 'a_t+1', 'b_t+1', 'c_t+1', 'd_t+1']"
f_t,0.0,0.16185780000523664,"['f_t', 'a_t+1', 'b_t+1', 'c_t+1', 'e_t+1']"
f_t,0.0,0.16041630000108853,"['f_t', 'a_t+1', 'b_t+1', 'c_t+1', 'f_t+1']"
f_t,0.0,0.1559799000096973,"['f_t', 'a_t+1', 'b_t+1', 'd_t+1', 'e_t+1']"
f_t,0.0,0.16114179999567568,"['f_t', 'a_t+1', 'b_t+1', 'd_t+1', 'f_t+1']"
f_t,0.0,0.1589796999905957,"['f_t', 'a_t+1', 'b_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.1638950000051409,"['f_t', 'a_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
f_t,0.0,0.16727419999369886,"['f_t', 'a_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
f_t,0.0,0.15264110000862274,"['f_t', 'a_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.1831738999899244,"['f_t', 'a_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.16002429999934975,"['f_t', 'b_t+1', 'c_t+1', 'd_t+1', 'e_t+1']"
f_t,0.0,0.15743350000411738,"['f_t', 'b_t+1', 'c_t+1', 'd_t+1', 'f_t+1']"
f_t,0.0,0.1561923000117531,"['f_t', 'b_t+1', 'c_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.15616690000751987,"['f_t', 'b_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
f_t,0.0,0.16155350000190083,"['f_t', 'c_t+1', 'd_t+1', 'e_t+1', 'f_t+1']"
a_t,0.0,0.2176718999980949,"['a_t', 'b_t', 'c_t', 'd_t', 'e_t', 'a_t+1']"
a_t,0.0,0.2503792999923462,"['a_t', 'b_t', 'c_t', 'd_t', 'e_t', 'b_t+1']"
c_t,0.0,0.21448760000930633,"['a_t', 'b_t', 'c_t', 'd_t', 'e_t', 'c_t+1']"
a_t,0.0,0.2161019000050146,"['a_t', 'b_t', 'c_t', 'd_t', 'e_t', 'd_t+1']"
a_t,0.0,0.21173110000381712,"['a_t', 'b_t', 'c_t', 'd_t', 'e_t', 'e_t+1']"
a_t,0.0,0.2131777000031434,"['a_t', 'b_t', 'c_t', 'd_t', 'e_t', 'f_t+1']"
a_t,0.0,0.2157930999965174,"['a_t', 'b_t', 'c_t', 'd_t', 'f_t', 'a_t+1']"
a_t,0.0,0.21857150000869296,"['a_t', 'b_t', 'c_t', 'd_t', 'f_t', 'b_t+1']"
c_t,0.0,0.21725650000735186,"['a_t', 'b_t', 'c_t', 'd_t', 'f_t', 'c_t+1']"
a_t,0.0,0.21233899999060668,"['a_t', 'b_t', 'c_t', 'd_t', 'f_t', 'd_t+1']"
a_t,0.0,0.21445350001158658,"['a_t', 'b_t', 'c_t', 'd_t', 'f_t', 'e_t+1']"
a_t,0.0,0.2251784999971278,"['a_t', 'b_t', 'c_t', 'd_t', 'f_t', 'f_t+1']"
a_t,0.0,0.22320819999731611,"['a_t', 'b_t', 'c_t', 'd_t', 'a_t+1', 'b_t+1']"
a_t,0.5,0.21710589999565855,"['a_t', 'b_t', 'c_t', 'd_t', 'a_t+1', 'c_t+1']"
a_t,0.0,0.22071799999685027,"['a_t', 'b_t', 'c_t', 'd_t', 'a_t+1', 'd_t+1']"
a_t,0.0,0.22432090000074822,"['a_t', 'b_t', 'c_t', 'd_t', 'a_t+1', 'e_t+1']"
a_t,0.0,0.22903380000207108,"['a_t', 'b_t', 'c_t', 'd_t', 'a_t+1', 'f_t+1']"
d_t,0.0,0.2279838000104064,"['a_t', 'b_t', 'c_t', 'd_t', 'b_t+1', 'c_t+1']"
a_t,0.0,0.22099959998740815,"['a_t', 'b_t', 'c_t', 'd_t', 'b_t+1', 'd_t+1']"
a_t,0.0,0.22958560001279693,"['a_t', 'b_t', 'c_t', 'd_t', 'b_t+1', 'e_t+1']"
a_t,0.0,0.21991710001020692,"['a_t', 'b_t', 'c_t', 'd_t', 'b_t+1', 'f_t+1']"
c_t,0.0,0.22618339999462478,"['a_t', 'b_t', 'c_t', 'd_t', 'c_t+1', 'd_t+1']"
c_t,0.0,0.21728779999830294,"['a_t', 'b_t', 'c_t', 'd_t', 'c_t+1', 'e_t+1']"
c_t,0.0,0.2189622000005329,"['a_t', 'b_t', 'c_t', 'd_t', 'c_t+1', 'f_t+1']"
a_t,0.0,0.2195213000086369,"['a_t', 'b_t', 'c_t', 'd_t', 'd_t+1', 'e_t+1']"
a_t,0.0,0.22773930001130793,"['a_t', 'b_t', 'c_t', 'd_t', 'd_t+1', 'f_t+1']"
a_t,0.0,0.2218074999982491,"['a_t', 'b_t', 'c_t', 'd_t', 'e_t+1', 'f_t+1']"
a_t,0.0,0.21683770000527147,"['a_t', 'b_t', 'c_t', 'e_t', 'f_t', 'a_t+1']"
a_t,0.0,0.21880189998773858,"['a_t', 'b_t', 'c_t', 'e_t', 'f_t', 'b_t+1']"
c_t,0.0,0.22042589999909978,"['a_t', 'b_t', 'c_t', 'e_t', 'f_t', 'c_t+1']"
a_t,0.0,0.2158257999981288,"['a_t', 'b_t', 'c_t', 'e_t', 'f_t', 'd_t+1']"
a_t,0.0,0.21999549999600276,"['a_t', 'b_t', 'c_t', 'e_t', 'f_t', 'e_t+1']"
a_t,0.0,0.21866909999516793,"['a_t', 'b_t', 'c_t', 'e_t', 'f_t', 'f_t+1']"
a_t,0.0,0.2335880000027828,"['a_t', 'b_t', 'c_t', 'e_t', 'a_t+1', 'b_t+1']"
e_t,0.0,0.24045310000656173,"['a_t', 'b_t', 'c_t', 'e_t', 'a_t+1', 'c_t+1']"
a_t,0.0,0.22671420000551734,"['a_t', 'b_t', 'c_t', 'e_t', 'a_t+1', 'd_t+1']"
a_t,0.0,0.2323164999979781,"['a_t', 'b_t', 'c_t', 'e_t', 'a_t+1', 'e_t+1']"
a_t,0.0,0.23058550000132527,"['a_t', 'b_t', 'c_t', 'e_t', 'a_t+1', 'f_t+1']"
e_t,0.0,0.231662399994093,"['a_t', 'b_t', 'c_t', 'e_t', 'b_t+1', 'c_t+1']"
a_t,0.0,0.23199520001071505,"['a_t', 'b_t', 'c_t', 'e_t', 'b_t+1', 'd_t+1']"
a_t,0.0,0.22505769999406766,"['a_t', 'b_t', 'c_t', 'e_t', 'b_t+1', 'e_t+1']"
a_t,0.0,0.22338630000012927,"['a_t', 'b_t', 'c_t', 'e_t', 'b_t+1', 'f_t+1']"
c_t,0.0,0.22186459999647923,"['a_t', 'b_t', 'c_t', 'e_t', 'c_t+1', 'd_t+1']"
c_t,0.0,0.226095299993176,"['a_t', 'b_t', 'c_t', 'e_t', 'c_t+1', 'e_t+1']"
c_t,0.0,0.22833309999259654,"['a_t', 'b_t', 'c_t', 'e_t', 'c_t+1', 'f_t+1']"
a_t,0.0,0.22246640000957996,"['a_t', 'b_t', 'c_t', 'e_t', 'd_t+1', 'e_t+1']"
a_t,0.0,0.22006490000057966,"['a_t', 'b_t', 'c_t', 'e_t', 'd_t+1', 'f_t+1']"
a_t,0.0,0.2241479999938747,"['a_t', 'b_t', 'c_t', 'e_t', 'e_t+1', 'f_t+1']"
a_t,0.0,0.2506360000115819,"['a_t', 'b_t', 'c_t', 'f_t', 'a_t+1', 'b_t+1']"
f_t,0.0,0.22771409999404568,"['a_t', 'b_t', 'c_t', 'f_t', 'a_t+1', 'c_t+1']"
a_t,0.0,0.2300653999991482,"['a_t', 'b_t', 'c_t', 'f_t', 'a_t+1', 'd_t+1']"
a_t,0.0,0.2342610999912722,"['a_t', 'b_t', 'c_t', 'f_t', 'a_t+1', 'e_t+1']"
a_t,0.0,0.2202186999929836,"['a_t', 'b_t', 'c_t', 'f_t', 'a_t+1', 'f_t+1']"
f_t,0.0,0.21942720000515692,"['a_t', 'b_t', 'c_t', 'f_t', 'b_t+1', 'c_t+1']"
a_t,0.0,0.22105659999942873,"['a_t', 'b_t', 'c_t', 'f_t', 'b_t+1', 'd_t+1']"
a_t,0.0,0.2270942000031937,"['a_t', 'b_t', 'c_t', 'f_t', 'b_t+1', 'e_t+1']"
a_t,0.0,0.22432250001293141,"['a_t', 'b_t', 'c_t', 'f_t', 'b_t+1', 'f_t+1']"
c_t,0.0,0.22484629999962635,"['a_t', 'b_t', 'c_t', 'f_t', 'c_t+1', 'd_t+1']"
c_t,0.0,0.2238266000058502,"['a_t', 'b_t', 'c_t', 'f_t', 'c_t+1', 'e_t+1']"
